Matches for frag_eroded_0.png:
Distance: 9.0, TrainIdx: 503, QueryIdx: 475
Distance: 55.0, TrainIdx: 33, QueryIdx: 536
Distance: 55.0, TrainIdx: 112, QueryIdx: 946
Distance: 55.0, TrainIdx: 39, QueryIdx: 1024

Matches for frag_eroded_346.png:
Distance: 46.0, TrainIdx: 253, QueryIdx: 811
Distance: 49.0, TrainIdx: 38, QueryIdx: 869
Distance: 50.0, TrainIdx: 480, QueryIdx: 136
Distance: 51.0, TrainIdx: 269, QueryIdx: 174
Distance: 51.0, TrainIdx: 249, QueryIdx: 519
Distance: 51.0, TrainIdx: 471, QueryIdx: 638
Distance: 52.0, TrainIdx: 322, QueryIdx: 849
Distance: 53.0, TrainIdx: 349, QueryIdx: 383
Distance: 53.0, TrainIdx: 262, QueryIdx: 745
Distance: 54.0, TrainIdx: 102, QueryIdx: 165

Matches for frag_eroded_347.png:
Distance: 48.0, TrainIdx: 146, QueryIdx: 876
Distance: 53.0, TrainIdx: 55, QueryIdx: 383
Distance: 54.0, TrainIdx: 215, QueryIdx: 869
Distance: 55.0, TrainIdx: 230, QueryIdx: 131
Distance: 55.0, TrainIdx: 229, QueryIdx: 476
Distance: 56.0, TrainIdx: 36, QueryIdx: 173
Distance: 57.0, TrainIdx: 216, QueryIdx: 335
Distance: 57.0, TrainIdx: 173, QueryIdx: 403
Distance: 57.0, TrainIdx: 38, QueryIdx: 689
Distance: 58.0, TrainIdx: 225, QueryIdx: 215

Matches for frag_eroded_348.png:
Distance: 17.0, TrainIdx: 157, QueryIdx: 383
Distance: 18.0, TrainIdx: 83, QueryIdx: 135
Distance: 19.0, TrainIdx: 49, QueryIdx: 98
Distance: 31.0, TrainIdx: 179, QueryIdx: 357
Distance: 46.0, TrainIdx: 276, QueryIdx: 468
Distance: 46.0, TrainIdx: 164, QueryIdx: 548
Distance: 48.0, TrainIdx: 82, QueryIdx: 327
Distance: 48.0, TrainIdx: 186, QueryIdx: 869
Distance: 49.0, TrainIdx: 79, QueryIdx: 935
Distance: 49.0, TrainIdx: 113, QueryIdx: 1020

Matches for frag_eroded_349.png:
Distance: 48.0, TrainIdx: 203, QueryIdx: 541
Distance: 49.0, TrainIdx: 12, QueryIdx: 123
Distance: 51.0, TrainIdx: 68, QueryIdx: 186
Distance: 52.0, TrainIdx: 107, QueryIdx: 608
Distance: 53.0, TrainIdx: 185, QueryIdx: 535
Distance: 54.0, TrainIdx: 57, QueryIdx: 391
Distance: 54.0, TrainIdx: 164, QueryIdx: 430
Distance: 54.0, TrainIdx: 105, QueryIdx: 780
Distance: 54.0, TrainIdx: 21, QueryIdx: 1015
Distance: 55.0, TrainIdx: 17, QueryIdx: 72

Matches for frag_eroded_35.png:
Distance: 39.0, TrainIdx: 352, QueryIdx: 341
Distance: 41.0, TrainIdx: 764, QueryIdx: 73
Distance: 43.0, TrainIdx: 597, QueryIdx: 551
Distance: 43.0, TrainIdx: 528, QueryIdx: 942
Distance: 44.0, TrainIdx: 65, QueryIdx: 651
Distance: 45.0, TrainIdx: 692, QueryIdx: 264
Distance: 48.0, TrainIdx: 309, QueryIdx: 403
Distance: 48.0, TrainIdx: 191, QueryIdx: 758
Distance: 48.0, TrainIdx: 664, QueryIdx: 867
Distance: 49.0, TrainIdx: 565, QueryIdx: 150

Matches for frag_eroded_350.png:
Distance: 47.0, TrainIdx: 194, QueryIdx: 248
Distance: 49.0, TrainIdx: 219, QueryIdx: 131
Distance: 49.0, TrainIdx: 102, QueryIdx: 462
Distance: 49.0, TrainIdx: 83, QueryIdx: 1026
Distance: 50.0, TrainIdx: 214, QueryIdx: 321
Distance: 50.0, TrainIdx: 208, QueryIdx: 609
Distance: 50.0, TrainIdx: 262, QueryIdx: 974
Distance: 51.0, TrainIdx: 177, QueryIdx: 778
Distance: 52.0, TrainIdx: 10, QueryIdx: 73
Distance: 52.0, TrainIdx: 212, QueryIdx: 150

Matches for frag_eroded_351.png:
Distance: 42.0, TrainIdx: 94, QueryIdx: 987
Distance: 48.0, TrainIdx: 24, QueryIdx: 765
Distance: 49.0, TrainIdx: 318, QueryIdx: 548
Distance: 50.0, TrainIdx: 218, QueryIdx: 391
Distance: 50.0, TrainIdx: 91, QueryIdx: 540
Distance: 51.0, TrainIdx: 451, QueryIdx: 634
Distance: 52.0, TrainIdx: 87, QueryIdx: 123
Distance: 54.0, TrainIdx: 71, QueryIdx: 259
Distance: 55.0, TrainIdx: 96, QueryIdx: 72
Distance: 55.0, TrainIdx: 447, QueryIdx: 73

Matches for frag_eroded_352.png:
Distance: 47.0, TrainIdx: 105, QueryIdx: 340
Distance: 48.0, TrainIdx: 110, QueryIdx: 366
Distance: 49.0, TrainIdx: 115, QueryIdx: 432
Distance: 52.0, TrainIdx: 35, QueryIdx: 881
Distance: 53.0, TrainIdx: 70, QueryIdx: 123
Distance: 53.0, TrainIdx: 137, QueryIdx: 949
Distance: 54.0, TrainIdx: 149, QueryIdx: 902
Distance: 55.0, TrainIdx: 46, QueryIdx: 131
Distance: 55.0, TrainIdx: 113, QueryIdx: 209
Distance: 55.0, TrainIdx: 121, QueryIdx: 538

Matches for frag_eroded_353.png:
Distance: 40.0, TrainIdx: 186, QueryIdx: 90
Distance: 43.0, TrainIdx: 144, QueryIdx: 2
Distance: 47.0, TrainIdx: 143, QueryIdx: 548
Distance: 47.0, TrainIdx: 288, QueryIdx: 747
Distance: 48.0, TrainIdx: 231, QueryIdx: 869
Distance: 48.0, TrainIdx: 264, QueryIdx: 932
Distance: 49.0, TrainIdx: 314, QueryIdx: 356
Distance: 50.0, TrainIdx: 317, QueryIdx: 186
Distance: 50.0, TrainIdx: 234, QueryIdx: 246
Distance: 52.0, TrainIdx: 358, QueryIdx: 340

Matches for frag_eroded_354.png:
Distance: 48.0, TrainIdx: 138, QueryIdx: 131
Distance: 50.0, TrainIdx: 175, QueryIdx: 533
Distance: 52.0, TrainIdx: 193, QueryIdx: 383
Distance: 54.0, TrainIdx: 204, QueryIdx: 167
Distance: 54.0, TrainIdx: 201, QueryIdx: 541
Distance: 55.0, TrainIdx: 176, QueryIdx: 366
Distance: 55.0, TrainIdx: 78, QueryIdx: 770
Distance: 55.0, TrainIdx: 79, QueryIdx: 847
Distance: 55.0, TrainIdx: 76, QueryIdx: 910
Distance: 56.0, TrainIdx: 206, QueryIdx: 165

Matches for frag_eroded_355.png:
Distance: 46.0, TrainIdx: 88, QueryIdx: 1026
Distance: 48.0, TrainIdx: 31, QueryIdx: 215
Distance: 49.0, TrainIdx: 159, QueryIdx: 73
Distance: 49.0, TrainIdx: 87, QueryIdx: 165
Distance: 49.0, TrainIdx: 123, QueryIdx: 914
Distance: 51.0, TrainIdx: 64, QueryIdx: 499
Distance: 52.0, TrainIdx: 117, QueryIdx: 327
Distance: 52.0, TrainIdx: 177, QueryIdx: 541
Distance: 53.0, TrainIdx: 135, QueryIdx: 133
Distance: 54.0, TrainIdx: 86, QueryIdx: 383

Matches for frag_eroded_356.png:
Distance: 53.0, TrainIdx: 141, QueryIdx: 541
Distance: 55.0, TrainIdx: 117, QueryIdx: 131
Distance: 58.0, TrainIdx: 131, QueryIdx: 136
Distance: 61.0, TrainIdx: 5, QueryIdx: 383
Distance: 62.0, TrainIdx: 149, QueryIdx: 186
Distance: 62.0, TrainIdx: 14, QueryIdx: 1014
Distance: 64.0, TrainIdx: 106, QueryIdx: 839
Distance: 65.0, TrainIdx: 54, QueryIdx: 425
Distance: 65.0, TrainIdx: 27, QueryIdx: 462
Distance: 66.0, TrainIdx: 110, QueryIdx: 906

Matches for frag_eroded_357.png:
Distance: 46.0, TrainIdx: 280, QueryIdx: 548
Distance: 47.0, TrainIdx: 293, QueryIdx: 131
Distance: 47.0, TrainIdx: 63, QueryIdx: 540
Distance: 49.0, TrainIdx: 55, QueryIdx: 403
Distance: 50.0, TrainIdx: 234, QueryIdx: 248
Distance: 50.0, TrainIdx: 105, QueryIdx: 383
Distance: 51.0, TrainIdx: 104, QueryIdx: 342
Distance: 52.0, TrainIdx: 311, QueryIdx: 136
Distance: 52.0, TrainIdx: 144, QueryIdx: 158
Distance: 52.0, TrainIdx: 231, QueryIdx: 881

Matches for frag_eroded_358.png:
Distance: 49.0, TrainIdx: 127, QueryIdx: 131
Distance: 55.0, TrainIdx: 136, QueryIdx: 541
Distance: 58.0, TrainIdx: 93, QueryIdx: 383
Distance: 61.0, TrainIdx: 132, QueryIdx: 186
Distance: 62.0, TrainIdx: 137, QueryIdx: 624
Distance: 64.0, TrainIdx: 25, QueryIdx: 686
Distance: 64.0, TrainIdx: 71, QueryIdx: 974
Distance: 65.0, TrainIdx: 22, QueryIdx: 462
Distance: 67.0, TrainIdx: 44, QueryIdx: 608
Distance: 67.0, TrainIdx: 126, QueryIdx: 625

Matches for frag_eroded_359.png:
Distance: 49.0, TrainIdx: 118, QueryIdx: 61
Distance: 52.0, TrainIdx: 393, QueryIdx: 638
Distance: 53.0, TrainIdx: 15, QueryIdx: 867
Distance: 54.0, TrainIdx: 398, QueryIdx: 1002
Distance: 55.0, TrainIdx: 292, QueryIdx: 245
Distance: 55.0, TrainIdx: 264, QueryIdx: 499
Distance: 55.0, TrainIdx: 179, QueryIdx: 608
Distance: 56.0, TrainIdx: 180, QueryIdx: 433
Distance: 56.0, TrainIdx: 144, QueryIdx: 795
Distance: 56.0, TrainIdx: 401, QueryIdx: 910

Matches for frag_eroded_36.png:
Distance: 39.0, TrainIdx: 623, QueryIdx: 61
Distance: 41.0, TrainIdx: 694, QueryIdx: 519
Distance: 44.0, TrainIdx: 216, QueryIdx: 391
Distance: 44.0, TrainIdx: 749, QueryIdx: 556
Distance: 45.0, TrainIdx: 79, QueryIdx: 476
Distance: 46.0, TrainIdx: 152, QueryIdx: 73
Distance: 46.0, TrainIdx: 275, QueryIdx: 165
Distance: 47.0, TrainIdx: 612, QueryIdx: 215
Distance: 48.0, TrainIdx: 580, QueryIdx: 383
Distance: 48.0, TrainIdx: 97, QueryIdx: 617

Matches for frag_eroded_360.png:
Distance: 45.0, TrainIdx: 9, QueryIdx: 413
Distance: 47.0, TrainIdx: 32, QueryIdx: 729
Distance: 50.0, TrainIdx: 118, QueryIdx: 131
Distance: 51.0, TrainIdx: 109, QueryIdx: 2
Distance: 51.0, TrainIdx: 10, QueryIdx: 533
Distance: 51.0, TrainIdx: 83, QueryIdx: 1020
Distance: 52.0, TrainIdx: 39, QueryIdx: 862
Distance: 53.0, TrainIdx: 114, QueryIdx: 186
Distance: 53.0, TrainIdx: 54, QueryIdx: 906
Distance: 54.0, TrainIdx: 35, QueryIdx: 73

Matches for frag_eroded_361.png:
Distance: 50.0, TrainIdx: 28, QueryIdx: 462
Distance: 51.0, TrainIdx: 205, QueryIdx: 638
Distance: 51.0, TrainIdx: 163, QueryIdx: 968
Distance: 56.0, TrainIdx: 196, QueryIdx: 541
Distance: 57.0, TrainIdx: 97, QueryIdx: 886
Distance: 58.0, TrainIdx: 202, QueryIdx: 131
Distance: 58.0, TrainIdx: 95, QueryIdx: 383
Distance: 59.0, TrainIdx: 194, QueryIdx: 136
Distance: 59.0, TrainIdx: 188, QueryIdx: 910
Distance: 60.0, TrainIdx: 65, QueryIdx: 381

Matches for frag_eroded_362.png:
Distance: 45.0, TrainIdx: 241, QueryIdx: 341
Distance: 53.0, TrainIdx: 268, QueryIdx: 131
Distance: 54.0, TrainIdx: 149, QueryIdx: 548
Distance: 55.0, TrainIdx: 286, QueryIdx: 136
Distance: 55.0, TrainIdx: 270, QueryIdx: 634
Distance: 56.0, TrainIdx: 271, QueryIdx: 321
Distance: 56.0, TrainIdx: 269, QueryIdx: 491
Distance: 56.0, TrainIdx: 167, QueryIdx: 869
Distance: 58.0, TrainIdx: 230, QueryIdx: 383
Distance: 58.0, TrainIdx: 35, QueryIdx: 651

Matches for frag_eroded_363.png:
Distance: 51.0, TrainIdx: 307, QueryIdx: 869
Distance: 51.0, TrainIdx: 259, QueryIdx: 876
Distance: 54.0, TrainIdx: 350, QueryIdx: 131
Distance: 54.0, TrainIdx: 362, QueryIdx: 264
Distance: 54.0, TrainIdx: 360, QueryIdx: 403
Distance: 55.0, TrainIdx: 357, QueryIdx: 381
Distance: 56.0, TrainIdx: 59, QueryIdx: 52
Distance: 56.0, TrainIdx: 328, QueryIdx: 215
Distance: 56.0, TrainIdx: 235, QueryIdx: 248
Distance: 57.0, TrainIdx: 25, QueryIdx: 133

Matches for frag_eroded_364.png:
Distance: 49.0, TrainIdx: 248, QueryIdx: 383
Distance: 50.0, TrainIdx: 193, QueryIdx: 165
Distance: 52.0, TrainIdx: 64, QueryIdx: 462
Distance: 52.0, TrainIdx: 279, QueryIdx: 548
Distance: 53.0, TrainIdx: 100, QueryIdx: 395
Distance: 54.0, TrainIdx: 171, QueryIdx: 446
Distance: 56.0, TrainIdx: 325, QueryIdx: 131
Distance: 56.0, TrainIdx: 73, QueryIdx: 354
Distance: 56.0, TrainIdx: 60, QueryIdx: 867
Distance: 57.0, TrainIdx: 314, QueryIdx: 2

Matches for frag_eroded_365.png:
Distance: 40.0, TrainIdx: 12, QueryIdx: 2
Distance: 51.0, TrainIdx: 34, QueryIdx: 186
Distance: 51.0, TrainIdx: 3, QueryIdx: 413
Distance: 52.0, TrainIdx: 11, QueryIdx: 383
Distance: 53.0, TrainIdx: 46, QueryIdx: 67
Distance: 53.0, TrainIdx: 13, QueryIdx: 591
Distance: 54.0, TrainIdx: 35, QueryIdx: 92
Distance: 54.0, TrainIdx: 25, QueryIdx: 499
Distance: 54.0, TrainIdx: 18, QueryIdx: 670
Distance: 55.0, TrainIdx: 42, QueryIdx: 73

Matches for frag_eroded_366.png:
Distance: 49.0, TrainIdx: 80, QueryIdx: 131
Distance: 57.0, TrainIdx: 65, QueryIdx: 548
Distance: 57.0, TrainIdx: 90, QueryIdx: 910
Distance: 59.0, TrainIdx: 128, QueryIdx: 73
Distance: 60.0, TrainIdx: 94, QueryIdx: 186
Distance: 61.0, TrainIdx: 114, QueryIdx: 462
Distance: 61.0, TrainIdx: 102, QueryIdx: 541
Distance: 62.0, TrainIdx: 116, QueryIdx: 624
Distance: 63.0, TrainIdx: 105, QueryIdx: 136
Distance: 64.0, TrainIdx: 79, QueryIdx: 425

Matches for frag_eroded_367.png:
Distance: 54.0, TrainIdx: 130, QueryIdx: 131
Distance: 57.0, TrainIdx: 145, QueryIdx: 425
Distance: 57.0, TrainIdx: 129, QueryIdx: 541
Distance: 58.0, TrainIdx: 95, QueryIdx: 910
Distance: 59.0, TrainIdx: 151, QueryIdx: 136
Distance: 62.0, TrainIdx: 116, QueryIdx: 974
Distance: 63.0, TrainIdx: 92, QueryIdx: 383
Distance: 64.0, TrainIdx: 164, QueryIdx: 54
Distance: 65.0, TrainIdx: 168, QueryIdx: 186
Distance: 66.0, TrainIdx: 139, QueryIdx: 67

Matches for frag_eroded_368.png:
Distance: 45.0, TrainIdx: 355, QueryIdx: 131
Distance: 50.0, TrainIdx: 295, QueryIdx: 248
Distance: 51.0, TrainIdx: 352, QueryIdx: 73
Distance: 52.0, TrainIdx: 382, QueryIdx: 541
Distance: 52.0, TrainIdx: 323, QueryIdx: 876
Distance: 53.0, TrainIdx: 2, QueryIdx: 464
Distance: 53.0, TrainIdx: 4, QueryIdx: 1027
Distance: 54.0, TrainIdx: 353, QueryIdx: 341
Distance: 54.0, TrainIdx: 337, QueryIdx: 566
Distance: 55.0, TrainIdx: 8, QueryIdx: 462

Matches for frag_eroded_369.png:
Distance: 51.0, TrainIdx: 167, QueryIdx: 131
Distance: 52.0, TrainIdx: 63, QueryIdx: 921
Distance: 53.0, TrainIdx: 180, QueryIdx: 136
Distance: 53.0, TrainIdx: 197, QueryIdx: 366
Distance: 58.0, TrainIdx: 181, QueryIdx: 974
Distance: 59.0, TrainIdx: 191, QueryIdx: 541
Distance: 60.0, TrainIdx: 17, QueryIdx: 383
Distance: 60.0, TrainIdx: 112, QueryIdx: 796
Distance: 60.0, TrainIdx: 102, QueryIdx: 910
Distance: 61.0, TrainIdx: 131, QueryIdx: 548

Matches for frag_eroded_37.png:
Distance: 40.0, TrainIdx: 317, QueryIdx: 1015
Distance: 42.0, TrainIdx: 140, QueryIdx: 140
Distance: 42.0, TrainIdx: 298, QueryIdx: 645
Distance: 46.0, TrainIdx: 589, QueryIdx: 797
Distance: 47.0, TrainIdx: 610, QueryIdx: 73
Distance: 48.0, TrainIdx: 578, QueryIdx: 136
Distance: 48.0, TrainIdx: 605, QueryIdx: 634
Distance: 49.0, TrainIdx: 307, QueryIdx: 241
Distance: 49.0, TrainIdx: 315, QueryIdx: 381
Distance: 49.0, TrainIdx: 161, QueryIdx: 522

Matches for frag_eroded_370.png:
Distance: 54.0, TrainIdx: 123, QueryIdx: 634
Distance: 56.0, TrainIdx: 118, QueryIdx: 131
Distance: 56.0, TrainIdx: 133, QueryIdx: 136
Distance: 57.0, TrainIdx: 143, QueryIdx: 541
Distance: 60.0, TrainIdx: 108, QueryIdx: 425
Distance: 62.0, TrainIdx: 121, QueryIdx: 341
Distance: 62.0, TrainIdx: 10, QueryIdx: 921
Distance: 63.0, TrainIdx: 53, QueryIdx: 383
Distance: 64.0, TrainIdx: 161, QueryIdx: 186
Distance: 64.0, TrainIdx: 86, QueryIdx: 223

Matches for frag_eroded_371.png:
Distance: 57.0, TrainIdx: 121, QueryIdx: 131
Distance: 57.0, TrainIdx: 99, QueryIdx: 974
Distance: 58.0, TrainIdx: 76, QueryIdx: 462
Distance: 60.0, TrainIdx: 139, QueryIdx: 839
Distance: 60.0, TrainIdx: 134, QueryIdx: 909
Distance: 60.0, TrainIdx: 94, QueryIdx: 910
Distance: 61.0, TrainIdx: 17, QueryIdx: 425
Distance: 62.0, TrainIdx: 132, QueryIdx: 512
Distance: 63.0, TrainIdx: 138, QueryIdx: 292
Distance: 64.0, TrainIdx: 56, QueryIdx: 383

Matches for frag_eroded_372.png:
Distance: 46.0, TrainIdx: 396, QueryIdx: 432
Distance: 46.0, TrainIdx: 23, QueryIdx: 871
Distance: 47.0, TrainIdx: 449, QueryIdx: 131
Distance: 51.0, TrainIdx: 202, QueryIdx: 1015
Distance: 52.0, TrainIdx: 301, QueryIdx: 430
Distance: 52.0, TrainIdx: 200, QueryIdx: 811
Distance: 52.0, TrainIdx: 52, QueryIdx: 886
Distance: 52.0, TrainIdx: 83, QueryIdx: 901
Distance: 52.0, TrainIdx: 273, QueryIdx: 943
Distance: 53.0, TrainIdx: 469, QueryIdx: 136

Matches for frag_eroded_373.png:
Distance: 46.0, TrainIdx: 177, QueryIdx: 871
Distance: 46.0, TrainIdx: 99, QueryIdx: 941
Distance: 47.0, TrainIdx: 192, QueryIdx: 780
Distance: 49.0, TrainIdx: 107, QueryIdx: 78
Distance: 50.0, TrainIdx: 62, QueryIdx: 462
Distance: 50.0, TrainIdx: 100, QueryIdx: 857
Distance: 51.0, TrainIdx: 396, QueryIdx: 131
Distance: 51.0, TrainIdx: 106, QueryIdx: 215
Distance: 52.0, TrainIdx: 200, QueryIdx: 519
Distance: 53.0, TrainIdx: 372, QueryIdx: 403

Matches for frag_eroded_374.png:
Distance: 51.0, TrainIdx: 110, QueryIdx: 131
Distance: 56.0, TrainIdx: 68, QueryIdx: 383
Distance: 57.0, TrainIdx: 64, QueryIdx: 910
Distance: 60.0, TrainIdx: 99, QueryIdx: 541
Distance: 60.0, TrainIdx: 20, QueryIdx: 847
Distance: 62.0, TrainIdx: 123, QueryIdx: 186
Distance: 62.0, TrainIdx: 16, QueryIdx: 462
Distance: 64.0, TrainIdx: 133, QueryIdx: 356
Distance: 65.0, TrainIdx: 45, QueryIdx: 777
Distance: 65.0, TrainIdx: 44, QueryIdx: 968

Matches for frag_eroded_375.png:
Distance: 50.0, TrainIdx: 163, QueryIdx: 186
Distance: 52.0, TrainIdx: 148, QueryIdx: 131
Distance: 60.0, TrainIdx: 8, QueryIdx: 462
Distance: 61.0, TrainIdx: 80, QueryIdx: 910
Distance: 62.0, TrainIdx: 24, QueryIdx: 73
Distance: 63.0, TrainIdx: 38, QueryIdx: 393
Distance: 63.0, TrainIdx: 18, QueryIdx: 796
Distance: 64.0, TrainIdx: 58, QueryIdx: 921
Distance: 65.0, TrainIdx: 17, QueryIdx: 383
Distance: 65.0, TrainIdx: 25, QueryIdx: 386

Matches for frag_eroded_376.png:
Distance: 45.0, TrainIdx: 148, QueryIdx: 901
Distance: 52.0, TrainIdx: 78, QueryIdx: 765
Distance: 52.0, TrainIdx: 307, QueryIdx: 797
Distance: 54.0, TrainIdx: 297, QueryIdx: 425
Distance: 54.0, TrainIdx: 24, QueryIdx: 781
Distance: 54.0, TrainIdx: 73, QueryIdx: 932
Distance: 55.0, TrainIdx: 302, QueryIdx: 215
Distance: 55.0, TrainIdx: 194, QueryIdx: 702
Distance: 56.0, TrainIdx: 133, QueryIdx: 131
Distance: 56.0, TrainIdx: 323, QueryIdx: 335

Matches for frag_eroded_377.png:
Distance: 42.0, TrainIdx: 347, QueryIdx: 131
Distance: 49.0, TrainIdx: 91, QueryIdx: 901
Distance: 52.0, TrainIdx: 142, QueryIdx: 616
Distance: 53.0, TrainIdx: 163, QueryIdx: 892
Distance: 53.0, TrainIdx: 75, QueryIdx: 1023
Distance: 54.0, TrainIdx: 98, QueryIdx: 229
Distance: 54.0, TrainIdx: 100, QueryIdx: 617
Distance: 55.0, TrainIdx: 22, QueryIdx: 143
Distance: 55.0, TrainIdx: 232, QueryIdx: 548
Distance: 55.0, TrainIdx: 84, QueryIdx: 842

Matches for frag_eroded_378.png:
Distance: 53.0, TrainIdx: 68, QueryIdx: 383
Distance: 57.0, TrainIdx: 119, QueryIdx: 425
Distance: 59.0, TrainIdx: 147, QueryIdx: 131
Distance: 60.0, TrainIdx: 135, QueryIdx: 136
Distance: 63.0, TrainIdx: 143, QueryIdx: 541
Distance: 63.0, TrainIdx: 37, QueryIdx: 745
Distance: 64.0, TrainIdx: 129, QueryIdx: 257
Distance: 64.0, TrainIdx: 150, QueryIdx: 462
Distance: 64.0, TrainIdx: 136, QueryIdx: 910
Distance: 66.0, TrainIdx: 82, QueryIdx: 395

Matches for frag_eroded_379.png:
Distance: 60.0, TrainIdx: 13, QueryIdx: 541
Distance: 62.0, TrainIdx: 14, QueryIdx: 131
Distance: 65.0, TrainIdx: 8, QueryIdx: 164
Distance: 66.0, TrainIdx: 4, QueryIdx: 248
Distance: 66.0, TrainIdx: 0, QueryIdx: 796
Distance: 72.0, TrainIdx: 9, QueryIdx: 383
Distance: 73.0, TrainIdx: 2, QueryIdx: 651
Distance: 73.0, TrainIdx: 6, QueryIdx: 1015
Distance: 74.0, TrainIdx: 5, QueryIdx: 72
Distance: 75.0, TrainIdx: 7, QueryIdx: 964

Matches for frag_eroded_38.png:
Distance: 47.0, TrainIdx: 211, QueryIdx: 765
Distance: 50.0, TrainIdx: 113, QueryIdx: 746
Distance: 51.0, TrainIdx: 410, QueryIdx: 916
Distance: 52.0, TrainIdx: 744, QueryIdx: 968
Distance: 53.0, TrainIdx: 572, QueryIdx: 383
Distance: 54.0, TrainIdx: 803, QueryIdx: 131
Distance: 54.0, TrainIdx: 16, QueryIdx: 143
Distance: 54.0, TrainIdx: 759, QueryIdx: 215
Distance: 54.0, TrainIdx: 758, QueryIdx: 548
Distance: 55.0, TrainIdx: 144, QueryIdx: 881

Matches for frag_eroded_380.png:
Distance: 52.0, TrainIdx: 220, QueryIdx: 638
Distance: 53.0, TrainIdx: 197, QueryIdx: 131
Distance: 54.0, TrainIdx: 94, QueryIdx: 871
Distance: 56.0, TrainIdx: 24, QueryIdx: 795
Distance: 57.0, TrainIdx: 161, QueryIdx: 1020
Distance: 58.0, TrainIdx: 221, QueryIdx: 383
Distance: 58.0, TrainIdx: 95, QueryIdx: 391
Distance: 58.0, TrainIdx: 174, QueryIdx: 541
Distance: 58.0, TrainIdx: 67, QueryIdx: 620
Distance: 59.0, TrainIdx: 169, QueryIdx: 425

Matches for frag_eroded_381.png:
Distance: 47.0, TrainIdx: 243, QueryIdx: 548
Distance: 48.0, TrainIdx: 198, QueryIdx: 876
Distance: 52.0, TrainIdx: 264, QueryIdx: 131
Distance: 53.0, TrainIdx: 275, QueryIdx: 321
Distance: 55.0, TrainIdx: 160, QueryIdx: 383
Distance: 55.0, TrainIdx: 55, QueryIdx: 765
Distance: 55.0, TrainIdx: 61, QueryIdx: 1015
Distance: 56.0, TrainIdx: 248, QueryIdx: 541
Distance: 56.0, TrainIdx: 155, QueryIdx: 1014
Distance: 57.0, TrainIdx: 22, QueryIdx: 173

Matches for frag_eroded_382.png:
Distance: 50.0, TrainIdx: 116, QueryIdx: 136
Distance: 51.0, TrainIdx: 20, QueryIdx: 165
Distance: 51.0, TrainIdx: 83, QueryIdx: 383
Distance: 51.0, TrainIdx: 57, QueryIdx: 540
Distance: 52.0, TrainIdx: 0, QueryIdx: 403
Distance: 53.0, TrainIdx: 103, QueryIdx: 2
Distance: 54.0, TrainIdx: 25, QueryIdx: 797
Distance: 55.0, TrainIdx: 55, QueryIdx: 61
Distance: 55.0, TrainIdx: 3, QueryIdx: 123
Distance: 55.0, TrainIdx: 100, QueryIdx: 215

Matches for frag_eroded_383.png:
Distance: 44.0, TrainIdx: 106, QueryIdx: 876
Distance: 46.0, TrainIdx: 62, QueryIdx: 903
Distance: 49.0, TrainIdx: 163, QueryIdx: 541
Distance: 50.0, TrainIdx: 49, QueryIdx: 765
Distance: 52.0, TrainIdx: 197, QueryIdx: 634
Distance: 53.0, TrainIdx: 186, QueryIdx: 215
Distance: 54.0, TrainIdx: 70, QueryIdx: 2
Distance: 54.0, TrainIdx: 42, QueryIdx: 135
Distance: 54.0, TrainIdx: 100, QueryIdx: 770
Distance: 54.0, TrainIdx: 111, QueryIdx: 910

Matches for frag_eroded_384.png:
Distance: 55.0, TrainIdx: 124, QueryIdx: 131
Distance: 55.0, TrainIdx: 148, QueryIdx: 541
Distance: 59.0, TrainIdx: 60, QueryIdx: 462
Distance: 60.0, TrainIdx: 147, QueryIdx: 136
Distance: 60.0, TrainIdx: 122, QueryIdx: 910
Distance: 61.0, TrainIdx: 73, QueryIdx: 425
Distance: 63.0, TrainIdx: 21, QueryIdx: 796
Distance: 64.0, TrainIdx: 5, QueryIdx: 581
Distance: 65.0, TrainIdx: 26, QueryIdx: 216
Distance: 65.0, TrainIdx: 51, QueryIdx: 383

Matches for frag_eroded_385.png:
Distance: 55.0, TrainIdx: 133, QueryIdx: 131
Distance: 56.0, TrainIdx: 163, QueryIdx: 257
Distance: 60.0, TrainIdx: 58, QueryIdx: 491
Distance: 61.0, TrainIdx: 101, QueryIdx: 729
Distance: 61.0, TrainIdx: 18, QueryIdx: 946
Distance: 62.0, TrainIdx: 129, QueryIdx: 123
Distance: 62.0, TrainIdx: 161, QueryIdx: 476
Distance: 63.0, TrainIdx: 59, QueryIdx: 2
Distance: 63.0, TrainIdx: 97, QueryIdx: 226
Distance: 63.0, TrainIdx: 132, QueryIdx: 425

Matches for frag_eroded_386.png:
Distance: 46.0, TrainIdx: 116, QueryIdx: 131
Distance: 53.0, TrainIdx: 128, QueryIdx: 366
Distance: 58.0, TrainIdx: 48, QueryIdx: 910
Distance: 59.0, TrainIdx: 123, QueryIdx: 136
Distance: 60.0, TrainIdx: 129, QueryIdx: 974
Distance: 62.0, TrainIdx: 62, QueryIdx: 462
Distance: 63.0, TrainIdx: 89, QueryIdx: 625
Distance: 64.0, TrainIdx: 18, QueryIdx: 383
Distance: 65.0, TrainIdx: 118, QueryIdx: 67
Distance: 67.0, TrainIdx: 20, QueryIdx: 903

Matches for frag_eroded_387.png:
